Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated
54,2/15/2021,31909,34191,1338,-14,-3,7,2,-13,4,32707,7477,0
54,2/16/2021,31982,34311,1345,-15,-2,10,5,-14,3,35629,11117,0
54,2/17/2021,32061,34437,1352,-17,-4,-6,3,-12,4,35629,11117,0
54,2/18/2021,32145,34558,1361,-16,-5,-5,-1,-13,4,41784,13638,0
54,2/19/2021,32226,34676,1368,-18,-5,-15,1,-11,4,44823,14261,0
54,2/20/2021,32305,34800,1377,-16,-1,-16,16,91,-7,44823,14261,0
54,2/21/2021,32356,34928,1383,-9,4,-27,5,-2,-1,44823,14261,0
54,2/22/2021,32388,35047,1391,-3,2,-20,-22,-64,15,44823,14261,0
54,2/23/2021,32412,35162,1397,-20,-12,-31,-33,-73,20,44823,14261,0
54,2/24/2021,32460,35274,1406,-26,-13,-26,-7,-11,5,53007,14535,0
54,2/25/2021,32557,35392,1414,-21,-9,-25,-5,-11,5,53007,14535,0
54,2/26/2021,32659,35515,1421,-19,-6,-28,-4,-11,4,59682,16241,0
54,2/27/2021,32769,35635,1430,-15,-5,-36,-6,-6,4,59682,16241,0
54,2/28/2021,32824,35749,1436,-18,-4,-34,-3,-4,3,59682,16241,0
54,3/1/2021,32885,35860,1444,-15,-3,-5,7,-10,3,63498,20693,0
54,3/2/2021,32995,35975,1452,-16,-1,-6,4,-10,3,63498,20693,0
54,3/3/2021,33107,36082,1461,-13,-1,-14,3,-10,3,67315,25908,0
54,3/4/2021,33214,36182,1467,-11,2,-10,5,-10,3,67315,25908,0
54,3/5/2021,33329,36288,1475,-9,4,-11,11,-9,2,73710,30693,0
54,3/6/2021,33453,36397,1482,-9,2,-25,7,-9,1,73710,30693,0
54,3/7/2021,33501,36499,1489,-1,14,-4,18,-1,-3,73710,30693,0
54,3/8/2021,33553,36599,1495,-4,2,-1,-19,-75,17,73710,30693,0
54,3/9/2021,33590,36703,1503,-23,-9,-16,-3,-11,4,73800,30693,0
54,3/10/2021,33686,36805,1510,-17,-4,-9,2,-9,3,73800,30693,0
54,3/11/2021,33790,36902,1516,-14,-1,-8,2,-10,3,73800,30693,0
54,3/12/2021,33898,37002,1521,-13,1,-13,6,-9,3,82875,43000,0
54,3/13/2021,34015,37105,1525,-11,-1,-25,2,-5,2,82875,43000,0
54,3/14/2021,34099,37203,1531,-16,-2,-16,4,-4,1,82875,43000,0
54,3/15/2021,34174,37298,1536,-15,-2,-9,1,-9,4,82875,43000,0
54,3/16/2021,34284,37399,1542,-15,-1,-9,2,-9,3,82875,43000,0
54,3/17/2021,34403,37491,1547,-14,-1,-11,1,-8,3,82875,43000,0
54,3/18/2021,34535,37581,1553,-16,-4,-7,2,-9,3,89215,54732,0
54,3/19/2021,34662,37678,1558,-10,3,-12,8,-9,2,89215,54732,0
54,3/20/2021,34818,37782,1564,-7,3,3,12,-7,0,89215,54732,0
54,3/21/2021,34869,37878,1569,-13,0,-23,8,-4,0,89215,54732,0
54,3/22/2021,34936,37969,1574,-11,-1,1,7,-15,4,90296,58109,0
54,3/23/2021,35082,38062,1580,-11,0,16,12,-15,3,90296,58109,0
54,3/24/2021,35219,38149,1585,-14,-3,-14,5,-15,4,90296,58109,0
54,3/25/2021,35355,38242,1592,-10,1,-9,6,-16,4,93368,67198,0
54,3/26/2021,35474,38343,1598,-8,3,-6,13,-16,3,93368,67198,0
54,3/27/2021,35613,38437,1603,-4,3,4,15,-15,0,93368,67198,0
54,3/28/2021,35666,38522,1608,-12,1,-15,11,-3,0,95491,70772,0
54,3/29/2021,35707,38609,1614,-15,-3,7,8,-11,4,97448,73433,0
54,3/30/2021,35821,38694,1619,-15,-1,8,11,-11,3,97448,73433,0
54,3/31/2021,35949,38774,1625,-15,0,-15,2,-9,3,100461,76317,0
54,4/1/2021,36052,38847,1630,-13,0,-11,2,-8,3,103000,78909,0
54,4/2/2021,36150,38929,1636,-13,1,-14,7,-8,3,103000,78909,0
54,4/3/2021,36269,39013,1641,-9,3,-2,9,-6,1,103000,78909,0
54,4/4/2021,36311,39092,1646,-10,4,22,16,-4,-1,103000,78909,0
54,4/5/2021,36351,39167,1652,-11,2,14,10,-7,2,111132,82037,0
54,4/6/2021,36448,39246,1658,-14,2,-1,7,-9,3,115983,84156,0
54,4/7/2021,36554,39328,1662,-11,4,4,8,-7,2,115983,84156,0
54,4/8/2021,36657,39399,1667,-12,0,-3,5,-7,3,120000,85000,0
54,4/9/2021,36755,39479,1671,-5,9,13,16,-7,1,120000,85000,0
54,4/10/2021,36864,39566,1676,1,9,34,22,-5,-2,120000,85000,0
54,4/11/2021,36917,39644,1680,-3,10,41,24,-4,-2,120000,85000,0
54,4/12/2021,36959,39717,1684,-8,5,21,10,-7,2,139692,88451,0
54,4/13/2021,37055,39796,1688,-9,5,17,11,-7,2,142514,90107,0
54,4/14/2021,37148,39881,1691,-11,3,-5,7,-7,2,142514,90107,0
54,4/15/2021,37234,39961,1695,-4,8,30,14,-7,1,152178,92102,0
54,4/16/2021,37295,40043,1700,-2,10,42,20,-7,-1,157184,94416,0
54,4/17/2021,37343,40119,1704,-4,7,16,20,-4,-1,157184,94416,0
54,4/18/2021,37362,40191,1707,-11,5,-8,15,-4,-1,157184,94416,0
54,4/19/2021,37377,40261,1711,-14,-2,-15,3,-8,4,157184,94416,0
54,4/20/2021,37421,40335,1715,-11,3,-1,7,-7,3,169551,97989,0
54,4/21/2021,37460,40416,1719,-13,2,-16,4,-7,3,169551,97989,0
54,4/22/2021,37507,40501,1723,-10,4,5,7,-7,2,179000,102000,0
54,4/23/2021,37549,40581,1727,-5,9,29,18,-6,0,179000,102000,0
54,4/24/2021,37601,40657,1731,-3,8,60,25,0,-4,179000,102000,0
54,4/25/2021,37613,40731,1734,-5,10,70,30,-1,-5,179000,102000,0
54,4/26/2021,37630,40802,1737,-8,4,41,12,-7,1,192518,110806,0
54,4/27/2021,37666,40877,1742,-10,4,28,12,-7,1,192518,110806,0
54,4/28/2021,37697,40956,1746,-11,5,24,12,-7,1,192518,110806,0
54,4/29/2021,37741,41030,1750,-6,9,46,17,-6,0,208000,122000,0
54,4/30/2021,37789,41100,1754,1,20,53,30,-6,-3,214390,126590,0
54,5/1/2021,37830,41178,1758,-18,4,-3,5,-34,-2,214390,126590,0
54,5/2/2021,37846,41254,1761,-21,-3,57,16,-14,-7,214390,126590,0
54,5/3/2021,37857,41326,1765,-10,-4,88,-9,-68,6,214390,126590,0
54,5/4/2021,37870,41401,1768,-9,3,44,2,-38,4,214390,126590,0
54,5/5/2021,37897,41479,1772,-6,5,74,6,-37,3,214390,126590,0
54,5/6/2021,37946,41552,1777,-2,7,115,9,-38,1,229855,145939,0
54,5/7/2021,38004,41621,1780,-7,6,68,10,-40,1,234127,150304,0
54,5/8/2021,38059,41686,1784,-17,-2,67,14,-29,-7,234127,150304,0
54,5/9/2021,38075,41758,1787,-16,-1,145,34,-16,-10,234127,150304,0
54,5/10/2021,38088,41825,1792,-9,3,90,-7,-68,6,234127,150304,0
54,5/11/2021,38102,41894,1796,-11,8,59,17,-7,-1,239000,156683,0
54,5/12/2021,38156,41965,1801,-6,10,76,18,-5,-2,240863,159336,0
54,5/13/2021,38223,42033,1805,-4,10,90,19,-8,-1,240863,159336,0
54,5/14/2021,38296,42107,1809,-3,14,61,26,-6,-4,253000,178000,0
54,5/15/2021,38371,42184,1812,-8,5,91,27,-5,-9,253000,178000,0
54,5/16/2021,38405,42257,1816,-12,7,64,27,-3,-11,253000,178000,0
54,5/17/2021,38433,42322,1820,-3,11,74,19,-6,-2,253000,178000,0
54,5/18/2021,38500,42389,1825,-7,8,47,19,-7,-1,253000,178000,0
54,5/19/2021,38571,42462,1829,-5,9,34,16,-6,-1,253000,178000,0
54,5/20/2021,38640,42532,1832,-5,10,20,5,-6,0,253000,178000,0
54,5/21/2021,38705,42601,1836,-4,13,36,17,-6,-2,279698,208896,0
54,5/22/2021,38764,42676,1841,-10,5,34,12,-7,-3,279698,208896,0
54,5/23/2021,38785,42748,1845,-10,11,117,31,-1,-13,279698,208896,0
54,5/24/2021,38810,42817,1849,-1,15,88,18,-10,-2,279698,208896,0
54,5/25/2021,38866,42891,1854,-2,17,87,18,-9,-2,290097,213160,0
54,5/26/2021,38930,42967,1858,0,18,84,17,-7,-3,290097,213160,0
54,5/27/2021,39002,43036,1862,0,15,66,15,-9,-2,298772,221893,0
54,5/28/2021,39076,43111,1866,-3,15,35,19,-9,-3,302708,226416,0
54,5/29/2021,39153,43190,1869,-8,6,79,23,-10,-8,302708,226416,0
54,5/30/2021,39182,43267,1874,-11,10,86,28,1,-12,302708,226416,0
54,5/31/2021,39215,43341,1878,2,18,98,19,-8,-3,302708,226416,0
54,6/1/2021,39293,43417,1884,5,20,137,23,-10,-3,311216,233822,0
54,6/2/2021,39379,43496,1889,-1,17,95,17,-10,-3,311216,233822,0
54,6/3/2021,39463,43571,1894,0,14,68,14,-12,-2,319000,241000,0
54,6/4/2021,39565,43656,1899,-4,11,20,16,-12,-2,319000,241000,0
54,6/5/2021,39642,43748,1903,-7,6,48,16,-16,-5,319000,241000,0
54,6/6/2021,39674,43835,1907,-12,7,63,23,-3,-11,319000,241000,0
54,6/7/2021,39711,43908,1913,3,16,102,18,-14,-2,327697,252607,0
54,6/8/2021,39795,43986,1918,-1,15,105,18,-14,-2,327697,252607,0
54,6/9/2021,39882,44072,1923,-2,12,50,11,-14,-1,327697,252607,0
54,6/10/2021,39973,44171,1928,1,14,60,17,-14,-1,339531,267275,0
54,6/11/2021,40066,44274,1934,2,18,53,22,-17,-4,339531,267275,0
54,6/12/2021,40127,44382,1938,-12,3,86,18,-30,-8,339531,267275,0
54,6/13/2021,40185,44477,1943,-17,0,26,12,-7,-9,339531,267275,0
54,6/14/2021,40232,44561,1948,-1,9,118,0,-65,2,339531,267275,0
54,6/15/2021,40285,44653,1954,-1,16,93,18,-19,-2,349118,276173,0
54,6/16/2021,40382,44752,1959,-1,15,84,16,-20,-3,349118,276173,0
54,6/17/2021,40465,44854,1965,-2,14,81,14,-21,-3,361974,289068,0
54,6/18/2021,40536,44974,1972,-4,13,85,21,-23,-5,361974,289068,0
54,6/19/2021,40637,45105,1980,-18,-4,43,9,-25,-7,361974,289068,0
54,6/20/2021,40690,45249,1985,-17,2,33,11,-9,-10,361974,289068,0
54,6/21/2021,40751,45399,1992,-7,5,21,5,-23,2,361974,289068,0
54,6/22/2021,40878,45545,2001,-12,1,6,2,-25,4,382077,289068,0
54,6/23/2021,40967,45699,2009,-3,10,45,8,-23,2,382077,289068,0
54,6/24/2021,41076,45859,2014,-8,3,24,5,-24,3,399000,309520,0
54,6/25/2021,41169,46010,2023,-7,8,25,10,-24,1,399000,309520,0
54,6/26/2021,41274,46168,2029,-13,0,55,13,-24,-5,399000,309520,0
54,6/27/2021,41342,46330,2036,-16,3,68,17,-6,-10,399000,309520,0
54,6/28/2021,41401,46486,2045,-11,2,23,2,-27,3,410960,312904,0
54,6/29/2021,41522,46647,2052,-5,11,89,12,-26,-1,410960,312904,0
54,6/30/2021,41630,46820,2063,-12,2,13,1,-27,1,410960,320000,0
54,7/1/2021,41727,46998,2072,-3,10,78,13,-27,-1,410960,320000,0
54,7/2/2021,41839,47169,2079,-7,9,69,18,-29,-4,410960,320000,0
54,7/3/2021,41975,47349,2085,-24,-7,75,12,-31,-9,410960,320000,0
54,7/4/2021,42016,47518,2095,-27,-3,65,16,-13,-15,410960,320000,0
54,7/5/2021,42049,47691,2100,-9,8,84,8,-31,-2,466858,339250,0
54,7/6/2021,42156,47870,2108,-9,7,72,8,-31,-1,466858,339250,0
54,7/7/2021,42274,48055,2119,-7,5,45,5,-31,1,466858,339250,0
54,7/8/2021,42400,48244,2127,-4,6,75,10,-30,-1,499789,351534,0
54,7/9/2021,42541,48422,2137,-7,7,69,15,-31,-4,499789,351534,0
54,7/10/2021,42687,48606,2144,-19,-5,76,13,-31,-9,499789,351534,0
54,7/11/2021,42739,48785,2152,-22,-1,71,19,-11,-15,499789,351534,0
54,7/12/2021,42802,48958,2161,-4,7,85,10,-32,-2,506000,354000,0
54,7/13/2021,42940,49142,2172,-7,7,84,10,-33,-1,506000,354000,0
54,7/14/2021,43037,49340,2180,-5,6,55,7,-32,0,506000,354000,0
54,7/15/2021,43138,49533,2190,-7,3,20,2,-32,2,522656,385934,0
54,7/16/2021,43244,49729,2198,-4,8,66,14,-32,-2,526392,394817,0
54,7/17/2021,43361,49916,2205,-18,-7,38,9,-30,-6,526392,394817,0
54,7/18/2021,43412,50095,2214,-20,-4,5,9,-11,-9,526392,394817,0
54,7/19/2021,43457,50278,2220,-2,6,77,10,-32,0,526392,394817,0
54,7/20/2021,43565,50468,2229,-3,7,94,14,-33,-1,526392,394817,0
54,7/21/2021,43688,50669,2240,-4,6,84,9,-32,-2,526392,394817,0
54,7/22/2021,43825,50864,2249,-6,5,90,9,-32,-2,544000,433900,0
54,7/23/2021,43940,51068,2258,-9,4,81,13,-33,-5,544000,433900,0
54,7/24/2021,44054,51281,2270,-23,-10,71,9,-32,-9,544000,433900,0
54,7/25/2021,44105,51499,2278,-25,-5,72,16,-12,-15,544000,433900,0
54,7/26/2021,44149,51708,2287,-8,2,48,5,-31,-1,551871,442300,0
54,7/27/2021,44271,51908,2297,-5,5,69,9,-31,0,564470,461174,0
54,7/28/2021,44388,52113,2308,-4,4,60,8,-29,0,564470,461174,0
54,7/29/2021,44492,52309,2318,-4,4,76,8,-29,-1,570000,475000,0
54,7/30/2021,44603,52511,2329,-5,6,71,14,-30,-3,570000,475000,0
54,7/31/2021,44735,52720,2340,-17,-5,78,14,-28,-9,570000,475000,0
54,8/1/2021,44771,52919,2348,-20,-2,82,20,-9,-14,570000,475000,0
54,8/2/2021,44813,53114,2358,-1,7,74,12,-30,-2,574000,482000,0
54,8/3/2021,44955,53315,2367,-2,7,76,13,-30,-1,581000,493000,0
54,8/4/2021,45102,53519,2378,-4,3,41,9,-29,0,590850,502942,0
54,8/5/2021,45255,53716,2388,0,7,58,10,-28,-1,590850,502942,0
54,8/6/2021,45393,53906,2399,-7,2,27,9,-31,0,590850,502942,0
54,8/7/2021,45524,54100,2408,-11,-1,70,17,-28,-6,590850,502942,0
54,8/8/2021,45568,54299,2417,-15,0,65,23,-8,-12,590850,502942,0
54,8/9/2021,45607,54495,2427,-2,5,72,12,-29,-1,590850,521255,0
54,8/10/2021,45760,54693,2439,-1,8,76,16,-29,0,608522,521255,0
54,8/11/2021,45899,54884,2449,-2,4,36,11,-28,0,619180,521255,0
54,8/12/2021,46021,55071,2460,0,5,33,11,-28,1,624627,539175,0
54,8/13/2021,46148,55264,2469,0,8,34,15,-29,-1,624627,539175,0
54,8/14/2021,46292,55449,2482,-7,-1,45,19,-28,-6,624627,539175,0
54,8/15/2021,46332,55630,2491,-7,6,80,30,-6,-12,624627,539175,0
54,8/16/2021,46368,55813,2501,4,9,91,17,-28,-1,629650,539175,0
54,8/17/2021,46485,56003,2510,1,9,97,18,-29,-1,640913,562617,0
54,8/18/2021,46589,56187,2522,0,7,83,15,-27,-2,640913,562617,0
54,8/19/2021,46701,56374,2534,0,6,67,13,-27,-1,649583,573068,0
54,8/20/2021,46802,56555,2543,-1,7,61,18,-28,-3,649583,573068,0
54,8/21/2021,46924,56740,2554,-10,-2,54,18,-28,-7,649583,573068,0
54,8/22/2021,46963,56917,2564,-11,2,50,25,-6,-11,649583,573068,0
54,8/23/2021,47006,57092,2576,2,7,79,15,-26,-1,659868,583983,0
54,8/24/2021,47100,57272,2585,1,9,88,17,-27,-1,659868,583983,0
54,8/25/2021,47205,57455,2596,2,9,86,17,-26,-2,663688,589240,0
54,8/26/2021,47318,57632,2607,2,9,91,17,-26,-2,663688,589240,0
54,8/27/2021,47437,57806,2616,-1,9,82,23,-28,-4,674849,602987,0
54,8/28/2021,47558,57986,2627,-11,-2,88,24,-28,-9,674849,602987,0
54,8/29/2021,47596,58159,2636,-9,4,52,29,-6,-12,674849,602987,0
54,8/30/2021,47628,58326,2644,7,10,33,17,-25,1,674849,602987,0
54,8/31/2021,47734,58501,2657,11,18,62,26,-24,1,683033,615009,0
54,9/1/2021,47830,58672,2667,12,15,54,21,-26,1,683033,615009,0
54,9/2/2021,47940,58838,2679,2,12,58,20,-23,-1,683033,615009,0
54,9/3/2021,48049,59008,2688,1,13,56,25,-24,-3,683033,615009,0
54,9/4/2021,48162,59181,2699,-8,2,78,26,-25,-8,683033,615009,0
54,9/5/2021,48195,59349,2708,-10,5,75,29,-6,-12,683033,615009,0
54,9/6/2021,48232,59514,2721,1,10,76,20,-24,-1,683033,615009,0
54,9/7/2021,48341,59683,2731,-2,10,75,20,-24,-1,683033,615009,0
54,9/8/2021,48456,59843,2740,-5,7,27,14,-22,0,683033,615009,0
54,9/9/2021,48564,60008,2752,-5,5,17,10,-22,1,703913,649918,0
54,9/10/2021,48688,60178,2765,0,13,39,22,-22,-2,703913,649918,0
54,9/11/2021,48815,60352,2774,-4,5,17,21,-23,-3,703913,649918,0
54,9/12/2021,48846,60523,2784,-6,8,12,20,-6,-5,703913,649918,0
54,9/13/2021,48881,60689,2796,0,9,23,14,-22,1,703913,649918,0
54,9/14/2021,48983,60857,2805,-4,8,21,15,-23,1,703913,649918,0
54,9/15/2021,49101,61029,2815,-2,11,43,18,-21,1,703913,649918,0
54,9/16/2021,49214,61198,2828,1,10,69,20,-22,-1,717546,669352,0
54,9/17/2021,49311,61364,2839,0,10,70,23,-25,-2,717546,669352,0
54,9/18/2021,49413,61534,2847,-7,2,36,23,-24,-4,717546,669352,0
54,9/19/2021,49457,61698,2859,-7,9,13,23,-3,-6,717546,669352,0
54,9/20/2021,49495,61858,2869,-4,5,19,12,-20,2,717546,669352,0
54,9/21/2021,49599,62023,2878,-5,8,18,17,-19,2,724000,680000,0
54,9/22/2021,49711,62191,2891,-5,6,2,11,-15,3,729097,680000,0
54,9/23/2021,49819,62362,2902,-5,6,15,12,-15,2,729097,680000,0
54,9/24/2021,49931,62535,2915,-4,7,13,16,-15,1,729097,683000,0
54,9/25/2021,50041,62703,2927,-5,3,-3,15,-14,-1,729097,683000,0
54,9/26/2021,50076,62867,2938,-8,4,-13,14,-6,-2,729097,683000,0
54,9/27/2021,50115,63028,2951,-4,7,40,13,-13,2,729097,683000,0
54,9/28/2021,50218,63194,2962,-6,7,56,17,-13,1,729097,683000,0
54,9/29/2021,50332,63366,2975,-10,2,0,7,-12,3,729097,683000,0
54,9/30/2021,50437,63542,2985,-6,4,18,12,-11,2,729097,683000,0
54,10/1/2021,50548,63714,2997,-3,9,5,18,-12,1,746000,701000,0
54,10/2/2021,50731,63881,3010,-3,5,-12,17,-12,0,746000,701000,0
54,10/3/2021,50746,64052,3021,-5,7,-1,18,-5,-1,746000,701000,0
54,10/4/2021,50769,64217,3033,-6,5,18,12,-11,3,746000,701000,0
54,10/5/2021,50893,64386,3044,-8,6,12,12,-13,4,746000,701000,0
54,10/6/2021,51024,64568,3059,-2,10,36,14,-10,2,746000,701000,0
54,10/7/2021,51151,64758,3073,-7,4,7,8,-10,3,757000,712000,0
54,10/8/2021,51295,64942,3085,-1,11,19,19,-11,1,757000,712000,0
54,10/9/2021,51431,65119,3100,0,10,68,29,-9,-4,757000,712000,0
54,10/10/2021,51470,65299,3112,-6,8,30,21,-3,-3,757000,712000,0
54,10/11/2021,51502,65473,3127,-6,7,8,11,-9,3,757000,712000,0
54,10/12/2021,51631,65651,3140,-5,9,27,15,-10,3,757000,712000,0
54,10/13/2021,51762,65842,3149,-6,8,8,10,-9,3,757000,712000,0
54,10/14/2021,51884,66050,3162,-5,8,20,11,-8,3,772000,724000,0
54,10/15/2021,52026,66306,3174,0,13,35,21,-9,1,772000,724000,0
54,10/16/2021,52172,66547,3185,3,12,72,28,-5,-3,772000,724000,0
54,10/17/2021,52211,66797,3193,-3,11,53,24,-3,-3,772000,724000,0
54,10/18/2021,52245,67042,3209,-4,8,42,14,-8,2,782234,730575,0
54,10/19/2021,52367,67299,3217,-6,9,43,15,-9,2,782234,730575,0
54,10/20/2021,52497,67570,3232,-4,10,48,14,-8,2,782234,730575,0
54,10/21/2021,52623,67861,3249,-4,9,46,12,-8,2,822368,752554,0
54,10/22/2021,52770,68143,3265,-6,7,-1,12,-8,3,822368,752554,0
54,10/23/2021,52922,68437,3274,-7,3,-15,9,-6,2,822368,752554,0
54,10/24/2021,52967,68718,3287,-7,9,14,16,-3,0,822368,752554,0
54,10/25/2021,53006,68985,3302,-4,9,39,12,-7,3,822368,752554,0
54,10/26/2021,53140,69280,3313,-7,8,32,11,-8,3,822368,752554,0
54,10/27/2021,53312,69599,3324,-6,7,4,7,-7,4,822368,752554,0
54,10/28/2021,53478,69941,3339,-6,6,6,8,-7,4,864300,752554,0
54,10/29/2021,53647,70278,3354,-2,10,5,16,-8,2,864300,752554,0
54,10/30/2021,53835,70627,3366,-6,6,-4,11,-22,2,890000,790000,0
54,10/31/2021,53884,70967,3380,-11,4,-18,12,-4,0,890000,790000,0
54,11/1/2021,53920,71301,3395,-7,3,3,2,-29,8,905797,799458,0
54,11/2/2021,54079,71646,3409,-9,2,-3,4,-30,8,905797,799458,0
54,11/3/2021,54262,72014,3421,-5,6,-14,-1,-31,8,939916,816288,0
54,11/4/2021,54449,72406,3435,-7,1,-21,-20,-66,17,939916,816288,0
54,11/5/2021,54503,72787,3446,-13,-3,-20,-17,-65,17,939916,816288,0
54,11/6/2021,54601,73177,3461,-18,-5,-15,-4,-30,4,939916,816288,0
54,11/7/2021,54684,73562,3474,-17,0,-13,5,-6,1,939916,816288,0
54,11/8/2021,54763,73962,3486,-10,3,5,6,-8,5,970000,831035,0
54,11/9/2021,54925,74356,3500,-12,5,11,7,-8,4,988412,842003,0
54,11/10/2021,55104,74761,3516,-9,6,1,5,-7,4,1000456,849747,0
54,11/11/2021,55306,75160,3528,-10,3,-6,6,-7,4,1012000,856000,0
54,11/12/2021,55519,75567,3539,-12,8,0,13,-8,4,1012000,856000,0
54,11/13/2021,55728,75969,3553,-11,5,-13,9,-5,3,1012000,856000,0
54,11/14/2021,55820,76366,3566,-15,5,-11,7,-4,2,1012000,856000,0
54,11/15/2021,55909,76768,3582,-12,5,14,9,-7,4,1012000,856000,0
54,11/16/2021,56037,77177,3595,-14,5,7,9,-9,4,1059393,880040,0
54,11/17/2021,56130,77572,3610,-14,3,-6,3,-8,5,1059393,880040,0
54,11/18/2021,56232,77976,3624,-15,1,-3,1,-8,5,1088000,895592,0
54,11/19/2021,56339,78376,3636,-14,4,-15,8,-8,4,1088000,895592,0
54,11/20/2021,56478,78768,3652,-13,3,-17,6,-6,3,1088000,895592,0
54,11/21/2021,56536,79167,3665,-16,3,-15,3,-5,2,1088000,895592,0
54,11/22/2021,56597,79558,3679,-16,2,0,4,-9,5,1104714,906222,0
54,11/23/2021,56708,79958,3694,-17,3,4,4,-10,5,1104714,906222,0
54,11/24/2021,56806,80352,3705,-16,1,-7,2,-9,6,1104714,906222,0
54,11/25/2021,56913,80755,3719,-15,2,0,5,-9,5,1168404,906222,0
54,11/26/2021,57004,81151,3736,-14,4,-9,7,-10,5,1168404,906222,0
54,11/27/2021,57117,81542,3753,-13,2,-19,3,-8,4,1168404,906222,0
54,11/28/2021,57168,81942,3767,-18,2,-15,4,-4,2,1168404,906222,0
54,11/29/2021,57228,82335,3780,-17,0,0,2,-10,6,1168404,906222,0
54,11/30/2021,57343,82732,3797,-18,3,-4,4,-10,6,1200000,988000,0
54,12/1/2021,57464,83134,3814,-16,3,-7,2,-10,6,1200000,988000,0
54,12/2/2021,57596,83525,3830,-17,1,-5,-2,-10,6,1200000,988000,0
54,12/3/2021,57724,83921,3845,-15,3,-6,7,-11,5,1200000,988000,0
54,12/4/2021,57857,84322,3859,-13,1,-4,4,-10,4,1200000,988000,0
54,12/5/2021,57901,84714,3875,-17,1,-8,3,-5,2,1200000,988000,0
54,12/6/2021,57953,85101,3893,-15,0,6,4,-10,6,1240768,1029697,0
54,12/7/2021,58160,85496,3907,-17,1,6,5,-9,5,1240768,1029697,0
54,12/8/2021,58384,85895,3923,-19,-3,-19,-3,-7,6,1273207,1084939,0
54,12/9/2021,58624,86277,3937,-19,-4,-18,-6,-7,7,1282000,1101000,0
54,12/10/2021,58872,86673,3948,-12,7,-5,9,-8,5,1282000,1101000,0
54,12/11/2021,59127,87062,3961,-7,8,-4,10,-3,3,1282000,1101000,0
54,12/12/2021,59227,87447,3976,-14,5,-16,4,0,2,1282000,1101000,0
54,12/13/2021,59324,87839,3987,-14,2,0,4,-6,5,1282000,1101000,0
54,12/14/2021,59551,88237,4002,-14,3,-6,2,-8,6,1282000,1101000,0
54,12/15/2021,59809,88618,4016,-9,4,-11,3,-5,5,1282000,1101000,0
54,12/16/2021,60088,89011,4028,-8,6,8,9,-5,4,1320000,1183000,0
54,12/17/2021,60369,89396,4042,-8,5,-3,14,-5,3,1320000,1183000,0
54,12/18/2021,60666,89786,4058,-4,7,1,15,0,2,1320000,1183000,0
54,12/19/2021,60787,90168,4071,-7,7,-7,11,2,1,1320000,1183000,0
54,12/20/2021,60943,90546,4082,-9,5,10,11,-5,4,1320000,1183000,0
54,12/21/2021,61303,90931,4097,-6,8,14,15,-5,3,1320000,1183000,0
54,12/22/2021,61661,91310,4110,-5,10,7,10,-4,4,1342000,1225000,0
54,12/23/2021,62022,91682,4126,-5,7,19,10,-4,3,1355960,1247903,0
54,12/24/2021,62400,92063,4140,-3,9,4,15,-4,2,1355960,1247903,0
54,12/25/2021,62788,92439,4151,0,10,-3,17,2,1,1355960,1247903,0
54,12/26/2021,63041,92808,4166,-1,13,-2,18,6,0,1355960,1247903,0
54,12/27/2021,63283,93182,4178,3,14,10,13,-7,3,1355960,1247903,0
54,12/28/2021,63642,93564,4191,4,16,13,14,-10,3,1355960,1247903,0
54,12/29/2021,64006,93941,4207,11,25,6,16,-15,3,1355960,1247903,0
54,12/30/2021,64348,94309,4218,16,38,-7,12,-26,5,1376906,1286783,0
54,12/31/2021,64726,94663,4231,-23,10,-30,-27,-79,21,1376906,1286783,0
54,1/1/2022,65107,94985,4244,-70,-57,-33,-49,-74,10,1376906,1286783,0
54,1/2/2022,65441,95285,4255,-35,-23,-19,-18,-43,2,1376906,1286783,0
54,1/3/2022,65759,95578,4269,-13,-13,36,-23,-77,17,1376906,1286783,0
54,1/4/2022,66081,95863,4281,-11,-8,65,-14,-71,16,1376906,1286783,0
54,1/5/2022,66388,96154,4296,-11,-7,27,-18,-68,16,1376906,1286783,0
54,1/6/2022,66699,96440,4307,-14,-6,7,-22,-67,17,1376906,1286783,0
54,1/7/2022,66996,96714,4317,-28,-18,7,-27,-76,20,1376906,1286783,0
54,1/8/2022,67299,96966,4332,-25,-15,15,-6,-33,5,1379836,1292677,0
54,1/9/2022,67583,97197,4345,-24,-7,20,3,-1,3,1379836,1292677,0
54,1/10/2022,67872,97422,4356,-18,-3,-4,-2,-7,6,1390167,1310230,0
54,1/11/2022,68163,97658,4369,-19,-2,-8,-3,-8,6,1390167,1310230,0
54,1/12/2022,68464,97903,4384,-18,-2,-13,-3,-5,5,1390167,1310230,0
54,1/13/2022,68779,98154,4396,-19,-3,-16,-6,-5,6,1407470,1333897,0
54,1/14/2022,69088,98396,4411,-20,-4,-17,-1,-6,5,1407470,1333897,0
54,1/15/2022,69465,98645,4424,-12,1,12,7,-4,2,1407470,1333897,0
54,1/16/2022,69805,98882,4436,-16,-1,20,5,-1,1,1407470,1333897,0
54,1/17/2022,70121,99112,4452,-14,-1,14,5,-5,4,1414452,1342171,0
